Unnamed: 0,MathScore,ReadingScore,WritingScore
294,53,58,51
295,68,67,70
296,46,61,57
297,56,71,71
298,65,59,66
299,63,58,52
300,66,68,64
301,83,93,92
302,79,85,79
303,86,99,99
304,61,64,57
305,67,68,59
306,59,71,69
307,75,78,78
308,78,79,73
309,88,84,89
310,83,68,66
311,74,80,76
312,52,72,66
313,78,91,96
314,84,94,95
315,58,58,50
316,64,78,76
317,79,80,77
318,71,55,56
319,56,76,77
320,56,55,52
321,64,73,65
322,56,73,68
323,86,80,73
324,63,69,72
325,65,69,67
326,57,61,57
327,82,81,85
328,61,77,69
329,53,50,45
330,94,81,72
331,53,70,68
333,72,76,78
334,96,98,98
335,57,56,57
336,67,81,72
337,63,53,51
338,56,63,55
339,73,77,78
340,55,55,62
341,51,62,59
342,50,64,66
343,55,56,54
344,74,89,86
345,71,77,76
346,31,53,47
347,77,75,78
348,64,62,55
349,51,50,57
350,54,56,56
351,56,64,57
352,53,64,68
353,74,89,93
354,79,76,76
355,100,84,86
356,54,50,52
357,76,67,58
358,60,55,55
359,66,64,63
360,76,86,90
361,77,65,68
362,73,62,69
363,31,58,52
364,68,66,72
365,73,73,83
366,70,66,64
367,88,95,95
368,83,86,92
369,60,69,66
370,48,52,52
371,68,73,69
372,54,59,58
373,65,73,67
374,59,43,50
375,73,77,69
376,39,49,43
377,40,50,49
378,87,85,84
379,71,86,84
380,71,57,53
381,52,63,61
382,44,52,55
383,60,60,54
384,80,74,70
385,56,62,63
386,81,78,71
387,52,64,68
388,75,80,70
389,79,65,65
390,47,45,44
391,66,74,73
392,74,88,88
393,78,73,85
394,75,76,61
395,41,46,38
396,92,94,91
397,63,59,62
398,74,76,70
399,67,60,58
400,75,69,81
401,91,88,91
402,61,66,63
403,84,80,82
404,96,87,84
405,79,71,77
406,83,79,82
407,62,56,60
408,59,49,52
409,71,92,87
410,66,77,76
411,79,73,75
412,60,63,61
413,58,68,63
414,79,87,88
415,68,79,81
416,78,81,75
417,37,41,46
418,85,86,85
419,79,89,96
420,50,65,66
421,66,78,79
422,44,54,55
423,89,75,75
424,43,60,53
426,71,73,73
427,99,88,86
428,75,71,68
429,69,59,60
430,43,53,50
431,68,63,67
432,86,91,92
433,58,46,46
434,61,54,50
435,90,81,84
436,59,66,64
437,65,65,64
438,79,88,85
439,62,73,66
440,46,40,41
441,77,87,94
442,38,51,52
443,82,83,82
444,84,82,68
445,58,47,50
446,68,68,63
447,71,70,71
448,54,59,60
449,59,59,58
450,55,50,46
451,82,85,88
452,59,62,60
453,58,74,80
454,75,74,76
455,52,61,65
456,93,100,100
457,100,94,99
458,46,59,57
459,71,77,80
460,50,59,56
461,54,69,66
462,96,92,99
463,57,49,47
464,64,78,83
465,65,71,66
466,80,80,64
467,60,74,78
468,67,68,62
469,69,59,60
470,51,61,55
471,81,89,84
472,73,80,76
473,66,72,65
474,44,59,58
475,58,52,50
476,45,42,36
477,53,73,67
478,90,99,92
479,59,51,46
480,46,45,47
481,76,69,67
482,41,49,49
483,96,94,89
484,77,91,92
485,70,68,59
486,77,82,87
487,79,96,89
488,83,78,81
489,77,84,80
490,32,47,42
491,82,93,94
492,77,80,78
493,64,73,72
494,78,80,82
495,59,68,74
496,73,74,73
497,84,93,95
498,35,52,53
499,74,86,84
500,41,63,59
501,47,56,63
502,78,84,86
503,48,48,48
504,66,59,57
505,36,58,58
506,90,100,100
507,83,87,93
508,73,70,70
509,59,80,77
510,60,61,71
511,67,61,66
512,60,70,70
513,80,66,60
514,100,90,91
515,69,66,69
516,54,69,66
517,49,57,58
518,53,47,37
519,61,74,68
520,77,79,81
521,44,38,40
522,35,39,30
523,83,89,91
524,58,51,47
525,63,77,73
526,95,86,90
527,63,74,67
528,51,64,59
529,68,85,79
530,64,62,58
531,73,63,59
532,77,74,80
533,44,61,55
534,100,92,90
535,64,73,71
536,61,67,63
537,62,70,78
538,52,52,53
539,62,57,53
540,71,71,70
541,89,100,100
542,98,84,87
543,81,81,86
544,71,68,66
545,76,84,88
546,59,82,87
548,75,66,66
549,47,64,75
550,61,64,60
551,59,81,76
552,58,70,72
553,82,76,74
554,37,51,49
555,77,66,71
556,11,13,10
557,64,68,67
558,78,81,88
559,79,75,77
560,100,73,76
561,67,61,57
562,40,50,50
563,83,80,90
564,55,62,51
565,73,63,63
566,57,46,45
567,53,69,61
568,66,82,80
569,59,76,78
570,71,78,83
571,84,86,86
572,67,57,53
573,47,43,44
574,70,74,74
575,49,60,67
576,82,75,74
577,69,64,58
578,69,77,86
579,96,98,98
580,90,92,97
581,81,80,75
582,52,58,49
583,50,59,61
584,33,40,45
585,56,62,61
586,58,66,70
587,46,66,66
589,79,82,81
590,97,93,90
591,68,69,72
592,62,59,56
593,39,51,50
594,59,72,72
595,67,80,73
596,84,91,82
597,71,85,85
598,60,67,59
599,94,88,93
601,81,100,98
602,63,62,61
603,42,44,41
604,75,83,84
605,58,67,72
606,72,71,70
607,29,19,21
608,62,66,68
609,67,57,50
611,52,60,50
612,68,78,75
613,87,77,75
614,63,82,82
615,61,78,77
616,55,52,44
617,62,72,73
618,67,74,74
619,60,54,48
620,56,73,79
621,52,54,53
622,52,62,59
623,70,89,89
624,65,56,60
625,52,53,52
626,43,51,46
627,74,78,69
628,71,60,55
629,83,93,96
630,70,64,66
631,43,48,43
632,85,83,77
633,65,76,76
634,74,64,69
635,62,77,75
636,51,57,68
637,50,64,66
638,78,78,77
639,54,68,72
640,86,98,96
641,51,64,61
642,67,70,78
643,58,68,69
644,51,66,66
645,70,82,79
646,71,90,91
647,85,86,95
648,88,87,88
649,55,44,49
650,62,57,45
651,68,64,70
652,39,47,43
653,28,39,34
654,84,90,86
655,61,67,59
656,81,78,73
657,64,66,61
658,76,76,81
659,72,89,82
660,84,87,91
661,67,76,76
662,55,67,68
663,62,67,59
664,77,81,81
665,67,84,83
666,78,76,79
667,61,62,50
668,72,66,58
669,74,71,83
670,93,82,81
671,57,72,66
672,77,84,80
673,63,69,64
674,84,90,90
675,68,64,67
676,92,98,99
677,62,72,75
678,79,95,97
679,52,44,46
680,45,35,37
681,59,60,64
682,50,32,32
683,77,93,94
684,75,66,64
685,67,68,69
686,93,85,83
687,56,56,55
688,86,96,100
689,62,76,73
690,75,68,70
691,35,31,28
692,54,63,66
693,36,37,34
694,74,62,60
695,65,68,73
696,64,69,71
697,71,86,86
698,73,75,81
699,71,65,72
700,62,68,70
701,49,48,42
702,72,69,65
703,55,48,48
704,55,71,75
705,69,72,82
706,47,56,56
707,51,65,58
708,75,73,77
709,84,89,92
710,49,52,43
711,43,59,53
712,72,64,55
713,100,89,84
714,87,100,99
715,65,69,64
716,95,90,89
717,58,64,63
718,71,85,81
719,53,46,40
720,74,64,57
721,73,74,75
722,52,53,48
723,96,95,88
724,47,56,45
725,62,64,62
726,63,61,64
727,67,66,66
728,51,63,63
729,73,78,84
730,73,68,58
731,55,45,43
732,87,72,72
733,81,88,84
734,88,95,97
735,57,45,47
736,75,63,59
737,90,98,92
738,53,57,59
739,73,71,74
740,66,54,54
741,44,57,61
742,73,85,79
743,25,45,42
744,58,63,65
745,67,77,79
746,64,80,75
747,67,65,67
748,49,60,51
749,91,77,77
750,53,56,46
751,86,94,94
752,74,65,65
753,46,46,39
754,47,54,50
755,85,83,80
756,47,52,42
757,100,96,100
758,47,54,56
759,78,87,84
760,48,63,69
761,53,55,59
762,71,67,63
763,47,51,56
764,74,64,66
765,48,69,68
766,43,47,36
767,60,58,63
768,60,49,46
769,64,82,77
770,41,51,46
771,46,46,47
772,66,76,77
773,40,53,52
774,84,88,82
775,76,76,78
776,52,64,60
777,46,46,43
778,69,75,77
779,58,51,50
780,84,83,88
781,84,97,94
782,58,60,56
783,45,49,53
784,81,84,83
785,57,48,45
786,68,68,72
787,72,73,73
788,42,41,46
789,92,87,88
790,39,44,38
791,83,82,89
792,80,84,84
793,65,55,49
794,76,85,91
795,82,84,85
796,52,52,52
797,69,72,72
798,92,85,85
800,64,67,61
801,59,57,60
802,74,71,72
803,59,67,66
804,80,88,84
805,52,44,36
806,81,69,65
807,81,92,90
808,67,86,87
809,66,73,72
810,48,73,69
811,68,71,66
812,64,67,68
813,74,75,78
814,77,72,66
815,64,86,80
816,76,76,80
817,56,61,51
818,84,68,75
819,80,93,95
820,43,36,37
821,55,73,64
822,65,75,69
823,72,75,71
824,62,61,62
825,83,90,83
826,56,46,45
827,55,58,56
828,73,81,77
829,78,75,83
830,69,70,69
831,78,86,93
832,98,86,89
833,59,69,68
834,64,67,67
835,84,83,77
836,52,56,53
837,85,84,84
838,55,70,71
839,73,61,56
840,85,90,85
841,45,55,55
842,75,89,83
843,69,83,82
845,61,69,68
846,68,75,74
847,97,92,86
848,78,87,86
849,96,100,100
850,45,49,49
851,62,61,60
852,66,76,73
853,74,65,69
854,93,81,81
855,77,77,74
856,74,87,83
857,85,81,83
858,92,91,89
859,54,57,51
860,63,61,60
861,97,97,95
862,49,51,49
863,45,66,52
864,45,43,47
865,83,81,78
866,54,60,61
867,90,78,77
868,84,89,96
869,52,62,54
870,60,59,56
871,61,56,46
872,61,73,76
873,45,45,44
874,55,67,69
875,88,96,96
876,59,66,56
877,64,61,63
878,22,37,32
879,64,58,54
880,70,80,80
881,65,76,77
882,83,95,99
883,60,56,67
884,52,60,55
885,68,74,72
886,55,50,52
887,67,70,67
888,52,49,41
889,72,68,69
890,86,79,78
891,59,54,48
892,39,47,45
893,84,71,72
894,68,78,74
895,81,92,92
896,68,67,66
897,56,50,53
898,95,95,95
899,69,65,63
900,69,77,73
901,49,58,53
902,93,87,88
903,60,68,63
904,66,65,67
905,87,77,78
906,45,42,48
907,63,55,61
908,59,69,63
909,60,59,56
910,56,56,51
911,58,73,73
912,63,69,74
913,65,72,69
914,62,56,55
915,59,65,64
916,72,65,61
917,44,53,46
918,76,82,72
919,67,78,69
920,67,65,66
921,42,49,53
922,69,56,55
923,55,69,63
924,83,95,96
925,74,91,91
926,50,71,68
927,47,54,50
928,87,86,82
929,78,77,75
930,34,51,43
931,76,83,74
932,85,68,72
933,92,99,100
934,64,66,63
935,56,40,34
936,74,75,80
937,86,84,90
938,70,82,83
939,63,74,73
940,89,100,100
941,32,57,59
942,76,71,64
943,47,61,59
944,72,67,66
945,91,93,97
946,60,53,58
947,86,99,100
948,65,63,61
949,80,89,80
950,25,40,33
951,44,38,30
952,48,59,60
953,100,90,86
954,34,39,33
955,77,85,78
956,61,60,59
957,66,75,70
958,46,54,50
959,56,29,41
960,65,76,75
961,93,88,93
962,59,51,48
963,72,75,69
964,73,81,81
965,59,71,74
966,52,66,69
967,83,82,81
968,73,81,84
969,52,59,56
970,75,73,73
971,38,53,53
972,63,74,71
973,82,76,78
974,78,74,77
975,95,75,66
976,89,91,99
977,55,61,60
978,67,76,76
979,78,98,96
980,69,63,58
981,97,87,92
982,43,53,57
983,81,64,75
984,89,96,90
985,76,75,70
986,51,48,48
987,68,67,53
988,61,69,67
989,81,85,83
990,60,49,50
991,74,79,76
992,35,37,32
993,83,73,74
994,49,53,47
995,51,65,70
996,45,66,65
998,69,62,57
999,64,84,77
0,58,54,55
1,80,89,84
2,75,71,75
3,62,75,71
4,56,61,61
5,71,62,59
6,64,66,64
7,67,79,84
8,67,70,77
9,75,73,62
10,94,83,78
11,47,57,64
12,82,78,77
13,50,69,68
14,55,66,64
15,61,62,62
16,65,74,74
17,26,39,42
18,67,79,77
19,84,84,90
20,89,78,74
21,66,84,71
22,72,61,63
23,64,69,67
24,66,72,68
25,73,92,88
26,73,88,79
27,74,78,76
28,70,56,54
29,88,92,92
30,87,93,99
31,49,60,53
32,82,83,85
33,35,55,50
34,47,65,66
35,74,62,66
36,60,59,52
37,69,66,66
38,65,72,63
39,86,89,86
40,70,61,68
41,41,31,33
42,64,77,82
43,52,60,60
44,55,56,48
45,53,54,49
46,61,58,66
47,76,81,83
48,41,43,38
49,65,81,81
50,60,52,50
51,51,61,61
52,60,77,71
53,51,55,50
54,64,62,63
55,70,79,78
56,89,81,80
57,34,38,35
58,62,68,66
59,49,47,48
60,58,55,52
61,67,89,89
62,68,75,81
63,15,24,21
64,72,58,66
65,54,69,78
66,40,53,54
67,86,76,76
68,77,75,79
69,100,96,98
70,79,76,68
71,54,66,71
72,35,50,46
73,51,64,58
74,69,73,70
75,66,76,73
76,80,71,69
77,51,60,56
78,74,77,68
79,55,66,55
80,66,53,47
81,49,60,60
82,65,79,76
83,65,48,42
84,58,64,58
85,52,57,57
86,75,83,76
87,66,63,66
88,57,64,57
89,64,70,70
90,47,52,61
91,69,70,75
92,55,44,49
93,49,57,63
94,81,81,80
95,63,80,77
96,38,34,31
97,70,68,71
98,80,73,72
99,39,38,36
100,78,80,76
101,77,84,83
102,54,58,53
103,55,52,56
104,47,54,56
105,58,69,60
106,78,81,83
107,57,70,68
108,58,69,71
109,86,85,86
110,81,83,77
111,48,45,45
112,87,74,82
113,62,66,70
114,68,71,65
115,69,81,71
116,64,75,71
117,45,51,56
118,79,75,68
119,75,90,88
120,58,49,50
121,51,57,58
122,82,93,84
123,79,81,72
124,91,91,90
125,58,60,62
126,54,59,62
127,80,89,87
128,82,75,67
129,68,67,64
130,79,69,67
131,75,76,63
132,52,68,61
133,57,56,49
134,75,73,71
135,52,68,61
136,45,56,60
137,34,40,44
138,48,55,44
139,80,87,82
140,48,43,37
141,67,79,83
142,46,43,45
143,72,69,65
144,77,88,86
146,60,66,66
147,62,63,59
148,80,90,92
149,67,67,64
150,82,94,88
151,62,59,54
152,94,97,97
153,59,53,57
154,43,46,43
155,67,55,58
157,48,52,52
158,71,65,71
159,84,82,69
161,68,77,79
162,60,60,61
163,69,74,75
164,61,62,58
165,74,84,85
166,67,81,79
167,66,74,69
168,59,65,69
169,67,91,80
170,81,91,98
171,53,54,60
172,53,44,44
173,76,78,84
174,34,48,49
175,64,67,65
176,72,70,69
177,67,83,83
178,55,66,66
179,70,81,78
180,58,61,59
181,82,69,70
182,86,80,80
183,85,82,83
184,47,71,66
185,61,62,66
186,51,58,56
187,64,64,62
188,61,60,62
189,80,84,78
190,69,72,74
191,72,79,78
192,86,92,92
193,58,46,42
194,47,55,44
195,44,65,58
196,79,78,83
197,68,67,58
198,61,52,58
199,81,79,69
200,89,83,87
201,69,76,79
202,69,81,76
203,38,60,60
204,86,91,89
205,43,56,52
206,95,97,95
207,65,74,78
208,59,61,58
209,85,90,89
210,50,66,70
211,75,75,80
212,80,85,81
213,64,68,77
214,61,66,69
215,64,73,73
216,53,61,60
217,63,75,68
218,71,93,91
219,65,61,52
220,92,91,77
221,87,80,78
222,47,44,43
223,74,70,67
224,53,77,77
225,64,79,71
226,96,99,100
227,73,76,72
228,67,66,66
229,90,89,84
230,88,80,77
231,60,64,64
232,75,73,67
233,53,50,54
234,85,84,88
235,49,67,68
236,29,30,30
237,70,76,72
238,72,79,70
239,51,55,59
240,76,72,65
241,55,70,64
242,72,70,68
243,47,58,54
244,64,70,59
245,74,87,88
246,80,88,100
247,78,78,77
248,53,55,47
249,58,55,51
250,82,90,93
251,68,82,80
252,71,78,80
253,36,32,36
254,61,58,59
255,87,78,80
256,65,67,59
257,75,84,85
258,46,57,52
259,61,61,52
260,80,90,88
261,66,73,73
262,70,65,58
264,48,60,63
265,41,57,50
266,44,66,68
267,68,64,71
268,52,58,47
269,71,61,52
270,70,74,80
271,62,62,60
272,52,55,50
273,54,64,66
274,37,35,31
275,43,58,60
276,66,75,72
277,65,55,57
278,84,79,84
280,41,58,56
281,55,76,72
282,75,77,78
283,75,82,84
284,56,62,68
285,68,62,59
286,85,92,89
287,78,88,85
288,86,95,93
290,67,72,70
291,60,66,68
292,52,60,61
293,52,64,65
294,64,60,62
295,70,73,68
296,35,52,48
297,69,85,81
298,66,52,53
299,70,63,61
300,45,53,56
301,53,58,71
302,61,70,78
303,85,75,76
304,79,81,84
305,70,82,85
306,46,61,57
307,42,54,57
308,58,62,57
309,64,70,74
310,97,90,88
311,85,82,79
312,29,30,25
313,66,79,75
314,81,80,82
315,84,95,87
316,59,64,60
317,73,64,64
318,49,66,62
319,85,75,73
320,56,55,54
321,86,89,88
322,53,52,60
323,63,59,61
324,53,52,51
325,96,88,90
326,39,47,39
327,82,74,75
328,40,36,31
329,62,70,68
330,62,70,70
332,61,74,73
333,74,68,64
334,73,74,64
335,37,54,48
336,63,72,78
337,31,36,35
338,93,100,100
339,71,80,79
340,69,52,57
341,51,66,66
342,74,70,70
343,59,66,61
344,84,87,70
345,63,63,60
346,79,72,82
347,79,87,87
348,89,80,86
349,57,65,68
350,44,55,48
351,73,84,86
352,44,50,47
353,82,88,87
354,91,100,100
355,78,65,67
356,73,84,94
357,36,46,45
358,84,91,83
359,100,93,89
360,62,78,74
361,71,72,66
362,44,51,53
363,56,65,66
364,97,96,93
365,88,91,96
366,73,76,65
367,76,87,84
368,83,70,68
369,62,56,54
370,74,60,64
371,66,65,58
372,45,40,39
373,88,92,95
374,70,86,85
375,68,65,67
376,29,40,38
377,89,97,95
378,74,75,65
379,63,65,69
380,77,83,81
381,88,85,86
382,96,97,99
383,79,71,77
384,54,54,53
385,85,81,72
386,61,62,63
387,62,63,63
388,77,73,77
389,67,55,56
390,56,62,67
391,37,46,39
392,67,64,67
393,76,64,64
394,54,58,56
395,49,61,60
396,35,48,48
397,83,71,76
398,80,85,83
399,81,88,85
400,67,67,63
401,51,73,72
402,35,47,49
403,72,82,79
404,23,33,34
405,51,51,48
406,64,75,69
407,87,86,94
408,51,48,49
409,73,84,83
410,40,43,43
411,78,76,71
412,93,77,78
413,68,70,72
414,66,72,68
415,73,78,68
416,96,86,93
417,56,51,45
418,54,72,68
419,55,55,57
420,61,72,58
421,56,60,51
422,53,67,72
423,81,68,64
424,70,63,62
425,65,70,71
426,31,36,34
427,49,50,48
428,78,79,77
429,62,63,57
430,64,68,68
431,93,86,78
432,59,54,56
433,70,70,72
434,62,73,76
435,71,82,78
436,64,81,77
437,80,69,69
438,65,67,61
439,64,70,68
440,57,74,71
441,60,66,61
442,66,58,57
443,74,90,81
444,75,76,78
445,57,76,76
446,60,70,69
447,72,68,73
448,84,73,67
449,65,58,55
450,45,53,50
451,82,88,85
452,63,68,67
453,63,64,65
454,69,71,65
455,39,42,45
456,59,68,74
457,44,51,46
458,44,45,51
459,83,76,72
460,67,78,78
461,57,84,81
462,69,64,53
464,80,69,67
465,60,66,53
466,59,63,64
467,61,69,61
468,55,70,69
469,63,59,55
470,59,63,58
471,80,88,83
472,48,51,53
473,72,78,84
474,87,75,79
475,55,65,60
476,69,77,69
477,50,58,50
478,60,52,54
479,28,42,39
480,71,73,72
481,85,73,69
482,81,76,71
483,84,91,84
484,61,61,55
485,81,78,69
486,71,68,72
487,53,66,57
488,52,54,50
489,55,67,67
490,85,73,73
491,70,73,72
492,68,77,83
493,65,80,74
494,58,67,71
495,50,45,33
496,65,83,80
497,48,61,65
498,73,63,66
499,51,65,66
500,76,75,78
501,58,76,71
502,67,81,83
503,74,76,68
504,82,78,71
505,51,62,58
506,81,93,100
507,76,86,91
508,46,56,46
509,46,59,66
510,71,79,80
511,65,54,52
512,59,56,54
513,78,89,91
514,53,51,48
515,55,65,67
516,88,95,99
517,46,55,58
518,80,89,84
519,80,79,80
520,63,64,60
521,48,48,51
522,79,86,70
523,55,58,51
524,52,50,44
525,45,59,60
526,55,71,70
527,69,58,59
528,54,59,63
529,66,59,53
530,46,57,60
531,64,76,75
532,84,93,92
533,75,67,63
534,73,59,63
535,53,81,74
536,68,52,53
537,55,50,47
538,76,84,87
539,90,79,80
540,41,52,48
541,83,77,77
542,61,59,59
543,71,65,62
544,76,84,80
545,52,68,68
546,87,88,92
547,67,74,68
548,78,84,77
549,47,49,48
550,70,84,84
551,51,52,56
552,73,81,78
553,89,94,88
554,33,49,48
555,76,81,80
556,90,91,92
557,61,59,58
558,74,80,71
559,82,78,78
560,67,70,63
561,64,64,76
562,66,70,67
563,97,97,94
564,62,64,59
565,64,57,55
566,75,62,63
567,65,69,63
568,70,85,88
569,40,49,48
570,79,86,83
571,77,87,84
572,51,66,67
573,68,65,69
574,92,85,84
575,62,54,57
576,54,56,50
577,40,64,60
578,54,62,63
579,51,48,44
580,52,58,55
581,60,65,52
582,43,55,49
583,69,68,67
584,84,89,81
585,66,68,58
586,37,45,47
587,71,69,62
588,77,63,63
589,60,66,63
590,83,82,76
591,84,91,81
592,88,90,85
593,75,72,70
594,85,76,74
595,92,96,93
596,64,77,72
597,60,73,69
598,72,70,63
599,57,51,56
600,93,79,82
601,49,55,60
602,81,87,88
603,81,81,83
604,61,59,64
605,49,59,62
606,70,61,62
607,71,82,77
608,78,91,91
609,76,84,83
610,93,85,79
611,88,86,84
612,70,65,58
613,65,77,68
614,70,64,58
615,51,46,47
616,56,65,54
617,55,61,58
618,77,69,69
619,68,71,70
620,85,83,92
621,81,93,94
622,44,62,66
623,89,90,86
624,93,79,78
625,87,87,87
626,63,65,60
627,45,43,43
628,46,64,53
629,64,69,72
630,80,80,72
631,36,50,46
632,47,64,61
633,64,64,63
635,81,93,89
636,74,76,76
637,59,67,67
638,88,92,97
639,48,64,68
640,60,72,72
641,62,70,77
642,62,71,70
643,56,56,54
644,61,55,58
645,84,77,76
646,54,61,63
647,76,73,71
648,49,34,34
649,53,60,65
650,77,77,71
651,51,63,62
652,52,50,42
653,51,45,44
654,83,90,90
655,86,77,73
656,91,86,82
657,58,65,55
658,80,77,73
659,55,70,70
660,52,56,60
661,96,87,85
662,83,74,75
663,83,77,73
664,73,73,59
665,65,64,62
666,82,73,74
667,84,83,91
668,51,60,57
669,54,58,59
670,73,62,60
671,73,61,62
672,79,81,80
673,62,56,58
674,32,37,38
675,71,64,62
676,65,64,61
677,69,72,69
678,76,58,47
679,90,77,78
680,67,66,67
681,52,46,50
682,64,68,65
683,80,68,70
684,46,71,71
685,78,82,81
686,66,79,86
687,48,41,41
688,71,82,79
689,54,63,66
690,83,74,75
691,53,66,65
692,73,86,86
693,50,67,66
694,93,93,91
695,51,41,39
696,67,60,58
697,57,78,73
698,77,64,64
699,41,53,48
700,68,62,57
701,69,65,63
702,63,78,73
703,89,90,85
704,69,82,86
705,84,100,100
706,63,59,53
707,67,82,84
708,83,90,87
709,57,73,76
710,43,66,59
711,81,98,95
712,72,85,83
713,65,70,71
714,88,88,89
715,76,88,91
716,63,64,65
717,82,89,94
718,63,61,58
719,32,35,33
720,76,90,92
721,66,72,76
722,57,58,50
723,58,51,55
724,60,70,68
725,95,87,86
726,71,60,64
727,83,86,89
728,68,81,84
729,64,54,54
730,79,77,74
731,92,80,85
732,84,85,82
733,40,38,39
734,65,70,73
735,56,75,74
736,68,63,56
738,41,50,45
739,84,100,100
740,76,72,78
741,58,67,65
742,90,84,84
743,80,57,64
744,76,74,75
745,71,63,70
746,54,72,63
747,72,66,62
748,80,75,72
749,86,93,95
750,61,72,70
751,73,82,85
752,63,75,71
753,74,78,80
754,52,59,61
755,46,50,45
756,72,80,85
757,73,85,82
758,66,71,62
759,44,50,42
760,38,50,50
761,60,64,72
762,93,85,84
763,57,49,47
764,68,61,67
765,88,77,72
766,72,78,67
767,49,43,41
768,54,55,44
769,64,60,60
770,66,83,84
771,90,87,90
772,43,64,61
773,62,55,55
774,56,67,68
775,86,98,92
776,56,59,54
777,78,82,76
778,56,66,59
779,52,64,55
780,54,69,69
781,64,59,58
782,77,82,84
783,88,83,87
784,75,88,84
785,56,72,69
786,97,86,84
787,41,55,51
788,78,74,72
789,71,89,81
790,72,73,76
791,73,68,72
792,86,89,80
793,73,70,62
794,73,77,77
795,67,68,60
796,76,76,73
797,61,76,75
798,92,100,95
799,72,80,89
800,85,83,78
801,66,58,50
802,80,83,89
803,69,58,52
804,50,40,42
805,89,81,75
806,96,99,93
807,61,76,76
808,76,82,88
809,95,81,78
810,44,60,53
811,76,81,82
812,61,63,66
813,52,51,50
814,81,68,71
815,51,48,40
816,62,62,59
817,72,66,69
818,67,63,60
819,60,64,66
820,77,80,81
821,93,75,81
822,81,80,72
823,88,98,98
825,53,68,65
826,48,64,61
827,82,84,83
828,48,38,38
829,69,58,59
830,51,49,50
831,52,53,47
832,79,66,68
833,75,66,63
834,33,37,40
835,46,55,47
836,75,79,77
837,52,68,63
838,84,84,93
839,51,51,44
840,52,50,47
841,73,80,73
842,51,58,52
843,73,91,82
844,54,50,58
845,76,75,77
846,79,72,65
847,67,55,55
848,65,73,70
849,70,73,72
850,69,69,67
851,34,50,42
852,63,58,58
854,77,72,73
855,57,73,73
856,56,75,66
857,75,86,77
858,50,53,46
859,62,60,54
860,84,70,67
861,54,52,54
862,49,64,64
863,88,89,84
864,43,40,39
865,95,90,85
866,76,84,85
867,54,65,52
868,70,81,78
869,47,50,57
870,56,49,54
871,71,64,63
872,68,64,60
873,66,59,50
874,98,100,100
875,89,65,68
876,44,57,51
877,49,62,56
878,65,64,62
879,81,93,87
880,87,98,91
881,78,88,79
882,81,71,65
883,88,100,95
884,27,17,19
885,36,40,36
886,61,64,52
887,67,92,85
888,77,87,86
889,60,51,50
890,69,63,63
891,72,84,86
892,55,54,54
893,62,67,72
894,75,80,80
895,69,92,90
896,55,59,55
898,59,77,80
899,63,51,48
900,63,62,64
901,63,68,73
902,58,38,45
903,73,75,82
904,64,62,67
905,61,75,72
906,100,94,92
907,81,90,89
908,64,63,50
909,73,73,75
910,78,78,75
911,62,74,65
912,63,80,77
913,74,76,77
914,72,78,82
915,80,81,78
916,79,86,87
917,64,67,70
918,42,61,52
919,88,85,92
920,87,86,80
921,75,76,82
922,66,72,64
923,46,53,59
924,91,88,86
925,72,89,86
926,41,45,40
927,52,53,46
928,62,79,83
929,54,63,60
930,56,67,64
931,85,89,88
932,70,75,73
933,62,64,62
934,64,66,59
935,76,83,79
936,53,52,50
937,64,72,70
938,69,62,63
939,53,59,64
940,100,81,79
941,87,100,96
942,61,62,64
943,77,76,79
944,48,50,39
945,50,71,70
947,65,57,53
948,15,28,22
949,62,69,69
950,83,95,93
951,83,83,76
952,69,75,72
953,43,52,51
954,51,63,63
955,70,71,75
956,66,71,76
957,62,72,73
958,84,90,85
959,89,89,79
960,65,55,60
961,70,71,73
962,52,61,64
963,72,60,62
964,94,94,98
965,62,61,54
966,82,79,73
967,58,67,67
968,58,80,76
969,98,79,87
970,71,73,73
971,61,65,62
972,52,60,64
973,54,75,74
974,84,74,74
975,82,98,96
976,74,71,82
977,60,70,63
978,62,66,75
979,75,68,67
980,66,64,53
981,58,72,65
982,81,76,70
983,68,83,81
984,100,87,83
985,75,78,86
986,52,69,68
987,68,72,72
988,74,86,86
989,68,72,80
990,88,81,86
991,77,72,60
992,72,69,65
993,100,88,91
994,50,67,67
995,38,45,42
996,75,81,84
997,72,73,71
998,90,96,94
999,54,79,78
0,67,63,58
1,59,66,68
2,100,91,86
3,65,65,63
4,58,71,73
5,76,84,89
6,45,47,42
7,64,67,68
8,90,92,98
9,74,84,82
10,87,65,67
11,91,100,100
12,67,82,79
13,58,76,73
14,91,86,96
15,83,90,89
16,87,81,80
17,86,96,100
18,60,53,64
19,82,96,100
20,67,70,56
21,99,90,95
22,46,57,60
23,66,65,68
24,56,48,44
25,88,76,72
26,83,92,91
27,45,58,52
28,99,100,100
29,52,50,44
30,64,61,58
31,80,85,84
32,47,55,54
33,70,66,63
34,63,74,75
35,68,70,77
36,40,45,42
37,71,82,83
38,57,71,72
39,67,64,57
40,74,67,65
41,75,74,74
42,60,60,57
43,77,71,66
44,58,64,67
45,49,55,56
46,72,80,82
47,74,81,81
48,48,44,43
49,76,82,87
50,63,54,59
51,63,66,64
52,71,60,58
53,88,94,95
